0,1,2,3,4,5,6
-2.1188836,-1.7451456,-1.9762363,-1.958157,-1.9323835,-1.8953187,-2.0368917
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.9900882,-1.6294554,-1.6932064,-2.3068392,-2.0725474,-2.194896,-1.9204494
-1.8623705,-1.7635461,-2.1198928,-2.1608052,-1.7933908,-1.8478675,-2.1714206
-2.0401225,-1.6149457,-1.8428649,-2.3057194,-2.0740724,-1.976656,-1.9049449
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-1.8623705,-1.7635461,-2.1198928,-2.1608052,-1.7933908,-1.8478675,-2.1714206
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.977319,-1.7712666,-1.790533,-2.192614,-1.8368396,-2.1701775,-1.9699098
-2.1434433,-1.6732482,-1.6183913,-2.2134643,-1.9912322,-2.2148402,-1.9527994
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.1188836,-1.7451456,-1.9762363,-1.958157,-1.9323835,-1.8953187,-2.0368917
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.2302947,-1.6548072,-1.4358287,-2.4184086,-2.1847005,-2.3688822,-1.7820294
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.041768,-1.7820537,-2.048757,-2.0231538,-1.8581802,-1.8816587,-2.0213041
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-1.8623705,-1.7635461,-2.1198928,-2.1608052,-1.7933908,-1.8478675,-2.1714206
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0145967,-1.8834553,-1.855024,-2.1495006,-1.9115415,-1.873889,-1.9647366
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-2.1434433,-1.6732482,-1.6183913,-2.2134643,-1.9912322,-2.2148402,-1.9527994
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0393867,-1.9555745,-2.052649,-1.7859589,-1.7975309,-1.8834043,-2.1663194
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.041768,-1.7820537,-2.048757,-2.0231538,-1.8581802,-1.8816587,-2.0213041
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-1.8623705,-1.7635461,-2.1198928,-2.1608052,-1.7933908,-1.8478675,-2.1714206
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0393867,-1.9555745,-2.052649,-1.7859589,-1.7975309,-1.8834043,-2.1663194
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.0401225,-1.6149457,-1.8428649,-2.3057194,-2.0740724,-1.976656,-1.9049449
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.0988417,-1.9933443,-1.6329695,-2.1765344,-1.7194186,-2.1301203,-2.0070333
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-2.1488075,-1.7487773,-1.8977734,-1.9647865,-1.9266913,-1.9407461,-2.0396328
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0239697,-1.8001422,-1.8071725,-2.1901374,-1.9775662,-1.9294356,-1.9453303
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.4651537,-2.2072287,-0.9785762,-2.4258847,-2.0827456,-2.7449965,-1.8844199
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.0988417,-1.9933443,-1.6329695,-2.1765344,-1.7194186,-2.1301203,-2.0070333
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0239697,-1.8001422,-1.8071725,-2.1901374,-1.9775662,-1.9294356,-1.9453303
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.1159806,-1.772223,-1.9668667,-1.9421861,-1.9245377,-1.8922706,-2.04351
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.4305315,-2.2488587,-0.96970433,-2.426754,-2.1094375,-2.8150103,-1.8466687
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0625727,-1.8729048,-1.7894424,-2.1432974,-1.9028586,-1.9202335,-1.9721191
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.0239697,-1.8001422,-1.8071725,-2.1901374,-1.9775662,-1.9294356,-1.9453303
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.1159806,-1.772223,-1.9668667,-1.9421861,-1.9245377,-1.8922706,-2.04351
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.8886615,-1.7822219,-2.0908709,-2.1650388,-1.7893504,-1.8227286,-2.1760929
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.0625727,-1.8729048,-1.7894424,-2.1432974,-1.9028586,-1.9202335,-1.9721191
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.2908053,-2.0029259,-1.2846136,-2.4232244,-1.9700892,-2.293098,-1.8446243
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.4651537,-2.2072287,-0.9785762,-2.4258847,-2.0827456,-2.7449965,-1.8844199
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-2.0385692,-1.8895903,-1.8402342,-2.1231537,-1.9088933,-1.8699169,-1.9816865
-2.0145967,-1.8834553,-1.855024,-2.1495006,-1.9115415,-1.873889,-1.9647366
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.0625727,-1.8729048,-1.7894424,-2.1432974,-1.9028586,-1.9202335,-1.9721191
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0197363,-1.9524531,-2.0404415,-1.7960093,-1.8250229,-1.8848985,-2.1507702
-1.9160633,-1.9099337,-2.07939,-1.8246644,-1.8427718,-1.9355873,-2.1565037
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0374527,-2.0068214,-1.6483817,-2.165989,-1.7377315,-2.123608,-2.0195994
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.4651537,-2.2072287,-0.9785762,-2.4258847,-2.0827456,-2.7449965,-1.8844199
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.1188836,-1.7451456,-1.9762363,-1.958157,-1.9323835,-1.8953187,-2.0368917
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.0625727,-1.8729048,-1.7894424,-2.1432974,-1.9028586,-1.9202335,-1.9721191
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.7559615,-2.0261106,-1.5740253,-2.5634303,-1.8495336,-2.304115,-1.8707736
-1.9833355,-1.9719373,-1.8630549,-2.1186793,-1.8414426,-1.8440044,-2.03222
-2.4651537,-2.2072287,-0.9785762,-2.4258847,-2.0827456,-2.7449965,-1.8844199
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.2498107,-1.9451313,-1.427631,-2.2098727,-1.9133116,-2.1296248,-1.9984254
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-2.0745702,-1.962592,-1.9353228,-1.8241932,-1.8512121,-1.9237311,-2.07894
-2.1188836,-1.7451456,-1.9762363,-1.958157,-1.9323835,-1.8953187,-2.0368917
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.1840434,-1.8954214,-1.2955463,-2.4648213,-2.116786,-2.2851768,-1.8565339
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9356846,-1.8338047,-2.1194286,-1.9398961,-1.8743187,-1.8661855,-2.0884504
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.0153093,-2.0848973,-1.3533314,-2.4772873,-1.9622422,-2.2372208,-1.8789237
-1.9833355,-1.9719373,-1.8630549,-2.1186793,-1.8414426,-1.8440044,-2.03222
-2.4651537,-2.2072287,-0.9785762,-2.4258847,-2.0827456,-2.7449965,-1.8844199
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.2498107,-1.9451313,-1.427631,-2.2098727,-1.9133116,-2.1296248,-1.9984254
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.0250888,-1.7591013,-1.7356129,-2.3028023,-1.9570805,-1.9448295,-2.0005121
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0153093,-2.0848973,-1.3533314,-2.4772873,-1.9622422,-2.2372208,-1.8789237
-2.4305315,-2.2488587,-0.96970433,-2.426754,-2.1094375,-2.8150103,-1.8466687
-2.0401225,-1.6149457,-1.8428649,-2.3057194,-2.0740724,-1.976656,-1.9049449
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.02126,-1.7453583,-1.9871554,-2.06105,-1.8989396,-1.9729874,-1.9678572
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.0119798,-1.873093,-2.0104141,-1.8324533,-1.8714244,-1.9434981,-2.1072776
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-1.8726716,-1.9132888,-1.8921859,-2.1896973,-1.8217638,-1.9013835,-2.0802526
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.1188836,-1.7451456,-1.9762363,-1.958157,-1.9323835,-1.8953187,-2.0368917
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.0153093,-2.0848973,-1.3533314,-2.4772873,-1.9622422,-2.2372208,-1.8789237
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.0107656,-1.476514,-1.903201,-2.269456,-2.187985,-2.057262,-1.9291183
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-1.9622743,-1.8151643,-2.0907607,-1.9450771,-1.886638,-1.8744421,-2.078961
-2.02126,-1.7453583,-1.9871554,-2.06105,-1.8989396,-1.9729874,-1.9678572
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.977319,-1.7712666,-1.790533,-2.192614,-1.8368396,-2.1701775,-1.9699098
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.1188836,-1.7451456,-1.9762363,-1.958157,-1.9323835,-1.8953187,-2.0368917
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.7803369,-1.9082437,-1.9632872,-2.229786,-1.7395719,-1.9458112,-2.1484618
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-2.4305315,-2.2488587,-0.96970433,-2.426754,-2.1094375,-2.8150103,-1.8466687
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-1.977319,-1.7712666,-1.790533,-2.192614,-1.8368396,-2.1701775,-1.9699098
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.1188836,-1.7451456,-1.9762363,-1.958157,-1.9323835,-1.8953187,-2.0368917
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0393357,-1.9097551,-2.0134466,-1.8175321,-1.868874,-1.8927808,-2.1130815
-1.7803369,-1.9082437,-1.9632872,-2.229786,-1.7395719,-1.9458112,-2.1484618
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-2.4305315,-2.2488587,-0.96970433,-2.426754,-2.1094375,-2.8150103,-1.8466687
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.231068,-2.055231,-1.4562105,-2.1641235,-1.8873422,-2.088556,-1.957473
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-1.9188107,-1.8224645,-2.1421742,-1.9482908,-1.8748848,-1.8864645,-2.0659692
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-2.3274393,-2.1964536,-1.1330963,-2.4371905,-1.9586889,-2.5103188,-1.8355123
-2.9530785,-2.3289907,-0.76457614,-2.55381,-2.364702,-2.836106,-1.8676889
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0445433,-1.7903997,-1.9594467,-2.0193245,-1.8902686,-1.9311109,-2.0101585
-2.2498107,-1.9451313,-1.427631,-2.2098727,-1.9133116,-2.1296248,-1.9984254
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.7803369,-1.9082437,-1.9632872,-2.229786,-1.7395719,-1.9458112,-2.1484618
-2.2455912,-1.9278425,-1.4932274,-2.1021628,-1.8620026,-2.350354,-1.8895586
-2.7807736,-2.19667,-0.8849261,-2.7331376,-2.3243666,-2.9710617,-1.6095237
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0409613,-1.7476798,-2.0289183,-2.051008,-1.9130396,-1.9284048,-1.9461367
-2.2498107,-1.9451313,-1.427631,-2.2098727,-1.9133116,-2.1296248,-1.9984254
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.0354552,-1.936659,-2.0041337,-1.8146884,-1.8633264,-1.890282,-2.109129
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-1.7803369,-1.9082437,-1.9632872,-2.229786,-1.7395719,-1.9458112,-2.1484618
-2.2455912,-1.9278425,-1.4932274,-2.1021628,-1.8620026,-2.350354,-1.8895586
-2.3097742,-1.5909069,-1.5510318,-2.2053094,-2.1602287,-2.356999,-1.8034631
-1.9830815,-1.8952762,-2.0258126,-1.8257893,-1.8700217,-1.9401034,-2.109552
-2.0312796,-1.9450421,-2.0298965,-1.8007681,-1.8347265,-1.8868775,-2.1359801
-2.0409613,-1.7476798,-2.0289183,-2.051008,-1.9130396,-1.9284048,-1.9461367
-2.02126,-1.7453583,-1.9871554,-2.06105,-1.8989396,-1.9729874,-1.9678572
-1.9566418,-1.9039258,-2.0467477,-1.8297855,-1.8599364,-1.9349303,-2.1205463
-1.8382578,-1.8057026,-2.1331296,-2.1566153,-1.7636846,-1.8175367,-2.2207556
-2.0145967,-1.8834553,-1.855024,-2.1495006,-1.9115415,-1.873889,-1.9647366
-2.2236688,-2.0315223,-1.728141,-1.909534,-1.8092341,-1.954139,-2.0446675
-2.04662,-1.9598356,-1.9759009,-1.818024,-1.8500795,-1.9013997,-2.100616
-2.0476258,-1.789712,-2.043156,-2.0271604,-1.8522981,-1.8720971,-2.0253634
-2.1488075,-1.7487773,-1.8977734,-1.9647865,-1.9266913,-1.9407461,-2.0396328
-1.910573,-1.8255088,-2.166585,-1.9566644,-1.8678946,-1.8653132,-2.0740533
-2.1506686,-1.7545619,-1.8717173,-1.9757668,-1.9155642,-1.9721388,-2.027388
-1.7803369,-1.9082437,-1.9632872,-2.229786,-1.7395719,-1.9458112,-2.1484618
-2.273509,-1.8713788,-1.4339993,-2.213047,-2.0158045,-2.1862001,-1.8980422
